  -20.0000000000   -0.0461687063    0.1747786986
  -19.9900000000   -0.0599082335    0.1965710162
  -19.9800000000   -0.0712576401    0.2243360748
  -19.9700000000   -0.0776938613    0.2586199834
  -19.9600000000   -0.0756594271    0.2989254776
  -19.9500000000   -0.0609236895    0.3425592981
  -19.9400000000   -0.0302445690    0.3834843352
  -19.9300000000    0.0154827744    0.4128315928
  -19.9200000000    0.0688337501    0.4228520639
  -19.9100000000    0.1181723240    0.4123855188
  -19.9000000000    0.1541594523    0.3880346652
  -19.8900000000    0.1740643149    0.3595761831
  -19.8800000000    0.1807447761    0.3349343151
  -19.8700000000    0.1794802205    0.3184621368
  -19.8600000000    0.1758707735    0.3115000894
  -19.8500000000    0.1751353109    0.3131270545
  -19.8400000000    0.1817513720    0.3202499850
  -19.8300000000    0.1983933970    0.3274554641
  -19.8200000000    0.2240809560    0.3279935020
  -19.8100000000    0.2533569716    0.3168358300
  -19.8000000000    0.2787439437    0.2938372165
  -19.7900000000    0.2950237210    0.2634485110
  -19.7800000000    0.3011838616    0.2313166268
  -19.7700000000    0.2991400943    0.2014655119
  -19.7600000000    0.2916473912    0.1757036496
  -19.7500000000    0.2810610280    0.1542837242
  -19.7400000000    0.2689701054    0.1366995392
  -19.7300000000    0.2562674285    0.1222440648
  -19.7200000000    0.2433843014    0.1103101400
  -19.7100000000    0.2305360763    0.1004684417
  -19.7000000000    0.2178685577    0.0924136035
  -19.6900000000    0.2054993774    0.0858984304
  -19.6800000000    0.1935187554    0.0807053250
  -19.6700000000    0.1819910656    0.0766395873
  -19.6600000000    0.1709607061    0.0735254071
  -19.6500000000    0.1604575354    0.0712012695
  -19.6400000000    0.1505042262    0.0695131500
  -19.6300000000    0.1411199575    0.0682935546
  -19.6200000000    0.1322903730    0.0673318203
  -19.6100000000    0.1238961475    0.0663917339
  -19.6000000000    0.1156802105    0.0653166833
  -19.5900000000    0.1073410681    0.0641341691
  -19.5800000000    0.0986805239    0.0630280336
  -19.5700000000    0.0896543821    0.0622121885
  -19.5600000000    0.0803154481    0.0618418588
  -19.5500000000    0.0707418064    0.0620051969
  -19.5400000000    0.0610015945    0.0627526501
  -19.5300000000    0.0511492372    0.0641259399
  -19.5200000000    0.0412362344    0.0661763364
  -19.5100000000    0.0313290232    0.0689748014
  -19.5000000000    0.0215366107    0.0726141747
  -19.4900000000    0.0120513046    0.0771918764
  -19.4800000000    0.0031916181    0.0827521732
  -19.4700000000   -0.0045881681    0.0891707342
  -19.4600000000   -0.0107906436    0.0959922097
  -19.4500000000   -0.0151537301    0.1023221123
  -19.4400000000   -0.0180677020    0.1070095030
  -19.4300000000   -0.0207488374    0.1092577850
  -19.4200000000   -0.0247481296    0.1092331555
  -19.4100000000   -0.0311249694    0.1079778053
  -19.4000000000   -0.0401036184    0.1067361302
  -19.3900000000   -0.0513492552    0.1064263652
  -19.3800000000   -0.0643767114    0.1075534119
  -19.3700000000   -0.0787778483    0.1103566039
  -19.3600000000   -0.0942732668    0.1149728050
  -19.3500000000   -0.1106812368    0.1215434063
  -19.3400000000   -0.1278612514    0.1302718090
  -19.3300000000   -0.1456492114    0.1414497298
  -19.3200000000   -0.1637813670    0.1554586325
  -19.3100000000   -0.1818004498    0.1727337189
  -19.3000000000   -0.1989516588    0.1936546680
  -19.2900000000   -0.2141249639    0.2183098976
  -19.2800000000   -0.2260001614    0.2461212575
